batch_id,batch_seq,entry_id,headword,headword_norm,meaning_ja_short,pos_current,pos_label_ja,pos_secondary,pos_candidates,pos_confidence,pos_score_margin,is_multi_pos,pos_evidence,stage,stage_label,grade_bucket_default_label,grade_bucket_standard_label,source_count,source_books,review_priority,review_score,review_reason,jp_hint_pos,jp_hint_pos_label_ja,suggested_pos_auto,suggested_pos_auto_label_ja,suggested_reason,decision_pos,decision_pos_label_ja,decision_reason,reviewer,status,prefill_rule,is_prefilled,global_rank
BATCH_03,3,WB011102,clique,clique,派閥、クリーク、派閥,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,584
BATCH_03,3,WB008669,cloning,cloning,クローンニング、クローン化,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,585
BATCH_03,3,WB011112,clot,clot,凝固、血塊、固まり,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,586
BATCH_03,3,WB011122,clump,clump,かたまり、群れ、房,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,587
BATCH_03,3,WB011073,coefficient,coefficient,係数、係数、比率,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,588
BATCH_03,3,WB011177,cog,cog,歯車、歯車の一部、小さな重要部品,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,589
BATCH_03,3,WB011064,coil,coil,"コイル；巻,巻いたものの, ～をぐるぐる巻く, ～を巻きつける；とぐろを巻く；丸くなる",noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,速読英単語 上級編,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,590
BATCH_03,3,WB011103,complacency,complacency,自己満足、自己満足感、安心感,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,591
BATCH_03,3,WB011181,complacent,complacent,自己満足の、独りよがりの、満足して,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,592
BATCH_03,3,WB011131,complexion,complexion,肌の色、顔色、特色,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,593
BATCH_03,3,WB008728,compost,compost,たい肥,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,594
BATCH_03,3,WB011146,composure,composure,落ち着き、沈着,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,595
BATCH_03,3,WB008688,comrade,comrade,（苦楽を共にした）仲間,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,596
BATCH_03,3,WB008660,conceited,conceited,うぬぼれた,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,597
BATCH_03,3,WB008665,concentrated,concentrated,集中した、濃縮された、専念した,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,TOEIC Gold Phrases 金のフレーズ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,598
BATCH_03,3,WB011164,concord,concord,調和、一致,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,599
BATCH_03,3,WB008666,condo,condo,分譲マンション,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検 準1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,600
BATCH_03,3,WB011174,conduit,conduit,導管、水路,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,601
BATCH_03,3,WB008684,congested,congested,混雑した、ごった返した、渋滞した,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,TOEIC Gold Phrases 金のフレーズ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,602
BATCH_03,3,WB011074,congressman,congressman,"議員, 国会議員, 代表者",noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,603
BATCH_03,3,WB008663,connected,connected,結びついた、関連のある,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,604
BATCH_03,3,WB011202,connoisseur,connoisseur,鑑定家、専門家、美食家,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,605
BATCH_03,3,WB011165,constituency,constituency,支持者層、有権者,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,606
BATCH_03,3,WB011172,contrite,contrite,悔恨の、悔い改めた,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,607
BATCH_03,3,WB011121,convex,convex,凸形の、外向きに膨らんだ、凸状の,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,608
BATCH_03,3,WB011069,cornerstone,cornerstone,基石、土台、根幹,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,609
BATCH_03,3,WB011061,corps,corps,軍団、部隊、集団,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,610
BATCH_03,3,WB008701,correspondent,correspondent,特派員（記者）,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,611
BATCH_03,3,WB011193,corrugated,corrugated,波形の、波打つ,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,612
BATCH_03,3,WB008694,costs,costs,費用,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,613
BATCH_03,3,WB011178,countermeasure,countermeasure,対策、抗体措置、反撃手段,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,614
BATCH_03,3,WB008687,cove,cove,入り江,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検 準1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,615
BATCH_03,3,WB011132,crackdown,crackdown,"厳しい取締り, 弾圧, 取り締まり強化",noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,616
BATCH_03,3,WB011120,cramp,cramp,けいれん、痙攣,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,617
BATCH_03,3,WB008677,credentials,credentials,資格、信任状、信用状,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,TOEIC Gold Phrases 金のフレーズ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,618
BATCH_03,3,WB011189,credo,credo,信念、教義,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,619
BATCH_03,3,WB008702,creole,creole,クレオール語,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,620
BATCH_03,3,WB011153,crescent,crescent,三日月形、新月,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,621
BATCH_03,3,WB008708,crest,crest,尾根、波がしら,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,622
BATCH_03,3,WB011199,crevice,crevice,割れ目、隙間,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,623
BATCH_03,3,WB011109,cruelty,cruelty,残酷、冷酷、非情,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,624
BATCH_03,3,WB008720,Crusades,crusades,十字軍,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,625
BATCH_03,3,WB008670,culinary,culinary,料理の、調理の、美食の,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,TOEIC Gold Phrases 金のフレーズ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,626
BATCH_03,3,WB008703,cutback,cutback,削減、縮小,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,627
BATCH_03,3,WB011268,dais,dais,台座,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,628
BATCH_03,3,WB011269,darkroom,darkroom,暗室,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,629
BATCH_03,3,WB008755,daydreaming,daydreaming,白日夢,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,630
BATCH_03,3,WB011208,daylight,daylight,昼間；公表,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,速読英単語 上級編,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,631
BATCH_03,3,WB008765,dazed,dazed,（ショックなどで）ぼう然とした,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,632
BATCH_03,3,WB008767,DDT,ddt,DDT,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,633
BATCH_03,3,WB011265,debacle,debacle,惨事、大失敗,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,634
BATCH_03,3,WB011224,debut,debut,デビュー、初登場、初演,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,635
BATCH_03,3,WB008781,decentralized,decentralized,分権化(分散化)された,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,636
BATCH_03,3,WB008782,decision-making,decision-making,意思決定,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,637
BATCH_03,3,WB011244,decorum,decorum,"礼儀正しさ, 行儀, マナー",noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,638
BATCH_03,3,WB011236,decrepit,decrepit,老朽化した、老いぼれた、ぼろぼろの,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,639
BATCH_03,3,WB011275,default,default,不履行、デフォルト,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,640
BATCH_03,3,WB011230,defunct,defunct,廃れた、使用停止の、廃止された,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,641
BATCH_03,3,WB008777,dejected,dejected,落胆した,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検 準1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,642
BATCH_03,3,WB008784,dependency,dependency,依存、従属,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,英検 準1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,643
BATCH_03,3,WB011278,depot,depot,倉庫、デポ,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,644
BATCH_03,3,WB011238,derelict,derelict,放置された、無視された、廃棄された,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,645
BATCH_03,3,WB008753,designated,designated,指定された、任命された、指名された,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,TOEIC Gold Phrases 金のフレーズ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,646
BATCH_03,3,WB011270,despot,despot,専制君主、独裁者、暴君,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,647
BATCH_03,3,WB011247,dew,dew,露、小滴,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,TOEFLテスト英単語3800,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,648
BATCH_03,3,WB011207,dictum,dictum,格言；意見,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),1,速読英単語 上級編,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,649
BATCH_03,3,WB008756,dietary,dietary,食事療法の、食品の、ダイエットの,noun,名詞,,noun:1,45,42.42,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),1,TOEIC Gold Phrases 金のフレーズ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,650
